approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,inReplyTo,articleID,sectionName,newDesk,articleWordCount,printPage,typeOfMaterial
1493645461,"All all one reads is ""Far Right"" but in truth many of the policies advocated by the so-called Far Right; the resistance to globalism and the offshoring of jobs, stopping the onshoring of cheap labour, protecting the living standards, and deep misgivings about the influence of totalitarian Islamist thought, are in fact tradional leftist thinking. So the whole left right demarcation is mixed up but some commentators do not see it.",22326275,22326275,<br/>,comment,1493644441,1,False,0,,22326275,http://graphics8.nytimes.com/images/apps/timespeople/none.png,8,,0,,0,approved,1,0,1493645461,Dactta,60433170,Bangkok,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493645362,"I agree with the statement by another commenter (“Green Tea”) that “Working people want a party that will represent their interests.” However, as Piketty noted, the world’s economic machinery has evolved to a point where capital is rapidly replacing labor. The interests of working people, not to mention the unemployed, won’t be served by throwing sand in the gears of globalization and capitalism (by voting for Trump, or LePen, for example), but would be by a more equitable distribution of the return on capital, i.e., progressive taxation and spending on the common good (education, healthcare, housing, the environment, etc.)  and economic security, perhaps a universal basic income. And how would that ever come to pass, when all the power resides with the neoliberal “elites”? When they’re vastly outnumbered by the rest of us. And we’re heading that way.",22326318,22326318,<br/>,comment,1493644565,1,False,0,,22326318,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,0,,0,approved,1,0,1493645362,Jack Lord,86321,"Pittsboro, NC",,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493645354,"Europe's next crucial election is actually in June in the UK. <br/><br/>In this election the only populist party is the SNP, a party that manages to combine hard-left social policies, extreme nationalism and a pro-EU outlook. But that doesn't fit easily into the author's stereotyping so she happily ignores it.<br/><br/>In continental Europe, the collapse of AfD in Germany and a Macron victory in France simply reinforces a more-of-the-same approach . Whether that is a good thing or not is up for debate but I would suggest it is unlikely to slay the dragon of populism that McDonald-Gibson fears so much.<br/><br/>The European Union needs reform - even Macron is saying it - but it cannot bring itself to make the necessary changes. This inflexible attitude has already cost the Union Britain's membership and a continued head-in-the-sand approach is likely to cause more damage in the years ahead.",22326601,22326601,<br/>,comment,1493645342,1,False,0,,22326601,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,0,,0,approved,1,0,1493645354,Kip,69494776,"Cheshire, England",,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493644392,"The definition of populism is ""concerns of ordinary people"".  ""Popular"" in its simplest dress.  There is left-wing populism and right-wing populism.  Populism itself has no negative denotations.  If anything populism separates democracy from royalty.  It should not take a retired biologist to point this out to journalists.",22324375,22324375,<br/>,comment,1493638305,1,False,0,,22324375,https://graphics8.nytimes.com/images/apps/timespeople/none.png,41,,0,,0,approved,1,0,1493644392,newell mccarty,58421257,Oklahoma,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493644372,"Although this article allegedly warns against complacency it cannot resist the temptation.  Macron ""will be rewarded"" for not being Le Pen: the vote for the FN has been rising steadily since 2002, consisting largely of people ignored and sneered at by the author of this article and her clique. Macron will find that even if he is elected he will be hard pressed to implement policies opposed by most French people outside Parisian cafes ",22325492,22325492,<br/>,comment,1493642260,1,False,0,,22325492,https://graphics8.nytimes.com/images/apps/timespeople/none.png,20,,0,,0,approved,1,0,1493644372,MikeS,16383493,London,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493644207,"I still see Le Pen winning. The parallels between her and Trump are many. So is the common thinking about the two countries: France is France and the US is the US, neither is divisible. But the cities are not the whole of either country. Trump got 5% of the vote in San Francisco, Le Pen poles 5% in Paris. Look to the Rust Belts, the farm districts in both countries. There you will find unhappy campers, beset by falling incomes. The price of wine is down worldwide.",22326020,22326020,<br/>,comment,1493643800,1,False,0,,22326020,https://graphics8.nytimes.com/images/apps/timespeople/none.png,13,,1,,1,approved,1,0,1493644228,MRtotermund,64753975,"Alexandria, Va",,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493644171,"This is an overly one sided and unbalanced view of European politics. Traditionally, many on the European left as well as on the right have been Eurosceptics. Especially since the onerous fiscal conditions imposed on Greece, Eurosceptism on the left is once more on the rise, in the UK, France and elsewhere. This is even without considering the thorny issue of immigration.<br/><br/><a href=""https://www.theguardian.com/commentisfree/2015/jul/14/left-reject-eu-greece-eurosceptic"" title=""https://www.theguardian.com/commentisfree/2015/jul/14/left-reject-eu-greece-eurosceptic"" target=""_blank"">https://www.theguardian.com/commentisfree/2015/jul/14/left-reject-eu-gre...</a><br/><br/>I've been a passionate supporter of the concept of a United Europe since the '60s. Much good has been achieved by what was first the European Common Market that is now the EU.<br/><br/>Nevertheless, all human affairs move in cycles and the EU's time is coming to an end. We need a new Europe, one consisting of a loosely knit bloc of small sovereign states that reflect local identities rather than of the superstates of the 19th century. <br/><br/>For example, rather than the United Kingdom of Great Britain and Northern Ireland (what the US media at all times insists upon calling 'Britain'), we need to return to the separate, distinct sovereign states of England, Wales, Scotland, the Shetlands, Ireland and Cornwall. In my view, the best working model for this new order is the Swiss model of independent cantons.",22326053,22326053,<br/>,comment,1493643896,1,False,0,,22326053,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/2673/8619/cropped-26738619.jpg?0.404116657912034,18,,0,,0,approved,1,0,1493644215,Colenso,26738619,Cairns,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493644092,"Thank God for Marine Le Pen.  I am an American citizen and also a proud member of the National Front. The FN is the leading European organization fighting for Western civilization and its people. There are others of course (e.g. Geert Wilders in Holland, Norbert Hofer in Austria), but the FN is the leader and Marine Le Pen has a good chance of winning the French presidential election. The rest of the political parties in France seem intent on turning the country into a Third World country populated with Third World people. Jean Raspail warned about this 40 years ago in his book ‘Camp of the Saints’ and Marine Le Pen is the only leader in France fighting against this. I encourage all of my fellow Americans (and anyone who loves Western civilization) to support her and become a member of the National Front.",22324689,22324689,<br/>,comment,1493639656,1,False,0,,22324689,https://graphics8.nytimes.com/images/apps/timespeople/none.png,19,,1,,0,approved,1,0,1493644185,Matt M,11801196,NJ,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493644073,"On the final point of this essay, ""matching the emotions of the nationalists,"" the author's side will always lose. Hearts don't flutter over the ""European idea,"" whereas ""the nation and the culture"" truly move many people.  ",22324859,22324859,<br/>,comment,1493640265,1,False,0,,22324859,https://graphics8.nytimes.com/images/apps/timespeople/none.png,5,,0,,0,approved,1,0,1493644171,Jon Harrison,40300692,"Poultney, VT",,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493644061,"I respectfully disagree. Portraying Trump and Brexit as the first dominoes in the rise of populism is a commonly repeated fallacy in British and American media. What we are seeing in the EU today is what has already happened in Flanders, which had its first major breakthrough of an extreme right party in 1991 (Vlaams Blok, later rebranded to Vlaams Belang) as a backlash against immigration. After over a decade of excluding that same extreme party from power (a policy called cordon sanitaire), which was counterproductive, a new party (N-VA) emerged with a mix of normal policy and identity politics which convinced the extreme voters. The extreme right Vlaams Belang is no longer of any significance in Flanders today.<br/>We are seeing the same today in the Netherlands, where acting prime minister Mark Rutte has ""successfully"" adopted identity politics (e.g. his ""be normal or go away"" to immigrants). Macron might succeed in fending off Le Pen by uniting all the anti-votes now but mainstream France will unfortunately also need identity politics to defeat her long term. The Democrats and Labour have still not figured it out... ",22323571,22323571,<br/>,comment,1493632790,1,False,0,,22323571,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4,,0,,0,approved,1,0,1493644161,Liz,40928859,NYC,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493644041,"As long as Putin rules Russia and invades cyberspace around the world fomenting hatred, xenophobia, Islamophobia ""populism"" will persist. While conspiracy theories are largely sad attempts to connect dots where there are none, observing Putin's influence around the world is compelling and overlooked and replete with connected dots.<br/>Populism/nationalism, clamor for a ""strong man"" was promoted by Putin, the Koch's' Tea Party and their friends, Breitbart, FOX,  rushed to exploit the depressed post collapse terrorized population in America.<br/>Putin is busy at work throughout Europe and will not relent. Brexit/Farange/May/LePen are all of a piece that concludes with extremism and authoritarianism. Erosion and collapse of liberal democracy is the goal of the former KGB officer who wants the Russian Empire back. Putin will persist as long as he is not named and exposed and denounced. ",22324073,22324073,<br/>,comment,1493636491,1,False,0,,22324073,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,0,,0,approved,1,0,1493644139,Joseph Huben,1132383,Upstate NY,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493644001,"Dear Ms. McDonald-Gibson,<br/>Basically, what you and many other writers are telling us is that North America, Europe, Russia, China, etc., etc. learned NOTHING from World War One and World War Two, with narrow minded people blaming everyone but themselves for the problems they are generating.<br/>Well there IS something to be said for ""consistency"", isn't there?<br/>The line for ""scapegoats"" forms on the right, if you please.",22324433,22324433,<br/>,comment,1493638619,1,False,0,,22324433,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6116/7350/cropped-61167350.jpg?0.4007106234253923,8,,0,,0,approved,1,0,1493644001,Richard A. Petro,61167350,Connecticut,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493643991,"Part of the so called populism is the issue of immigration. It is so hard to have a rational discussion on this, when terms like right and left are used. I suspect most people base their views on their own experiences. A friend's spouse was killed by an illegal immigrant. I suspect that impacts his views. My surgeon was from India and did a great job, that impacts one's views. Another friend runs a business and has Muslim immigrants come in and refuse to deal with female employees. He says, sorry, deal with them or go elsewhere. That impacts your views. At dinner the other night at a Mexican restaurant, the Mexican immigrants were impressively hard workers. That impacts your views. I suspect it is the same in Europe. You see good and bad. If you see more bad, you react in one direction, more good, another. Simple minded left and right commentary does little to shed light.",22325809,22325809,n/a,comment,1493643209,1,False,0,,22325809,https://graphics8.nytimes.com/images/apps/timespeople/none.png,38,,3,,0,approved,1,0,1493643991,Robert,58228060,Minneapolis,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493643985,"Even the most die hard supporters of the EU feel no emotional connection with ""Europe"". France, Germany and the rest of the Continent were an unholy mess in 1945, and the sudden affection for something called ""Europe"" was a reaction and response to what had gone before. Britain was in an entirely different position, and any emotional link was, and largely remains, with the Old Commonwealth and the East Coast of the United States, which share our language, history and culture. There is no more embarrassing sight than to see Australians, New Zealanders, Canadians, et al., whose recent ancestors fought and died for us, in long queues at immigration, while Germans, Italians, French, Dutch, Belgians, et al., whose recent forebears sought to eliminate us or threw away their weapons fairly smartly, niftily go through the fast lane. The Common Market, EEC, EU, or whatever brand name it adopts, has always been about economics and now includes immigration. Any politician or pundit uttering the sentimental and pretty meaningless twaddle of Macron would have been laughed off the stump over here.",22325957,22325957,<br/>,comment,1493643594,1,False,0,,22325957,https://graphics8.nytimes.com/images/apps/timespeople/none.png,7,,0,,0,approved,1,0,1493643985,David,60761410,London,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493643956,"The Times should stop using the term ""populist"". It suggest someone who tells people what they want to hear - and who tends to lie in the process. So this term de-legitimizes those movements. A better term would be non-establishment.<br/><br/>Gibson likes people like Macron and Klaver. I consider them empty suits. They represent the tendency on the left that started with Tony Blair: fielding relatively young smart and handsome men who radiate hope but who in fact are liberals who don't care about the traditional left economic issues.",22323670,22323670,<br/>,comment,1493633607,1,False,0,,22323670,https://graphics8.nytimes.com/images/apps/timespeople/none.png,8,,0,,1,approved,1,0,1493643956,Wim Roffel,65143923,Netherlands,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493643945,"Rutte was returned as leader of the biggest party in the Netherlands BECAUSE he showed understanding of the Dutch concern with immigration from Africa, not in spite of it.  After he did so, his party's fall stopped, and Wilder's rise reversed.<br/><br/>More European integration is needed, as is more LEGAL migration by educated, skilled foreigners, especially from Eastern Europe and Eastern and Southeast Asia.  But the Netherlands has gotten a big fiscal burden and a surge in crime from North African immigration, and as economic migrants  flow at higher rates from Africa, both north and south, and the Middle East, the problem will only grow greater.  Not all cultures or immigrants are equal; the job of government includes filtering them and saying no to some.",22323690,22323690,<br/>,comment,1493633820,1,False,0,,22323690,https://graphics8.nytimes.com/images/apps/timespeople/none.png,10,,0,,0,approved,1,0,1493643945,Amanda,50041425,New York,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493643558,"Emotions will always trump rational analysis in an election. No matter if you enroll an army of university professors to show their peer-reviewed analyses to prove the validity of your position on any given topic, it will always be the loudest, most charismatic ""entertainer"" in the room to capture the attention of the majority. In most modern democracies only a minority of people possess enough information, education, attention span and analytical ability to make fully informed decisions about complex economic, social and global policies. <br/><br/>One of the most telling comments I heard from a relative who was enthralled by Trump's speeches was that ""he tells it like it is"" - meaning, Trump's oversimplification of complex, multi-dimensional problems is the way to reach the majority of unsophisticated voters. These people are easily swayed by ""charismatic figures"" who simplify the complexity of the world to a level they can understand, no matter that such oversimplification can lead to awfully wrong conclusions about just about everything. <br/><br/>The world's liberals, intellectual thinkers and open-minded globalists need to smarten up and find their ""Carl Sagan"" charismatic figure to sell their vision to the masses, just as NASA did back in the '60s and '70s about the space exploration program.",22325906,22325906,<br/>,comment,1493643472,1,False,0,,22325906,https://graphics8.nytimes.com/images/apps/timespeople/none.png,12,,2,,0,approved,1,0,1493643558,Andy,57054583,Currently In Europe,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493643453,"Populism hasn't peaked, but the EU has.",22325757,22325757,<br/>,comment,1493643055,1,False,0,,22325757,https://graphics8.nytimes.com/images/apps/timespeople/none.png,17,,0,,0,approved,1,0,1493643453,TB,76584506,NY,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493643420,Perhaps calming the emotions is a better way. Emotions may be one way to direct attention to an issue. But then it needs to be balanced with thoughtful learning and understanding. We are all capable of this. Leave the rabble-rousers to the dustbin of history. It is time for maturity to win out. But this means we should not downplay the real problems we need to confront -- and things like immigration/migrants/wars are not black and white issues. Learn to deal with complexity -- it is what reality is comprised of.,22325609,22325609,<br/>,comment,1493642589,1,False,0,,22325609,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,0,,0,approved,1,0,1493643420,JustThinkin,1726283,Texas,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493643416,"Economic troubles, a distant and out of touch authority in Brussels, and shoving immigrants who don't want to assimilate down people's throats have caused the rise of the New Right.<br/><br/>The powers that be in Europe may do enough about the latter two problems to satisfy a majority of voters, but the economic issues are in fact unsolvable. The single currency dooms the unproductive south of Europe to bondage at the hands of the productive north. So long as the euro lives, there is no way out of that situation. And that means poverty in the south, and resentment in the north at having to bail the south out. North and south must, eventually, separate.<br/><br/>A smaller union focused on northern Europe would be quite viable, even if France left. But its power and authority in the world would inevitably diminish. The question then becomes: does it lean toward Russia, or America? And that depends to a great degree on whether the foreign population can be integrated into Europe (and is willing to assimilate). If not, then Europe's natural ally in the struggle with Islam is Russia. The ""Lisbon to Vladivostok"" idea of Europe may win out, leaving America isolated and surrounded  by a hostile Europe-Russia grouping on one side, and a hostile China on the other.     ",22324768,22324768,<br/>,comment,1493639948,1,False,0,,22324768,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493643416,Jon Harrison,40300692,"Poultney, VT",,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493643407,"Traditional politicians, who ignore the sentiments behind populism, have little chance to win.  In the US an impulsive narcissist may have won because Hillary was  a very  bad candidate, but in Europe there are real reasons to be concerned about the negative effects of immigration and the balloon size of the Euro-Brussels bureaucracy. Francois Fillion lost in France because he did something that many other (French) politicians have been doing for years, but nowadays when things get talked about in the press and online, you do not get away with it anymore.<br/>Populist politicians play a role by waking up the other more traditional politicians. It is up to the latter to step up to the plate or lose their turn to play. ",22325491,22325491,<br/>,comment,1493642259,1,False,0,,22325491,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4,,0,,1,approved,1,0,1493643407,Harry Mazal,47097122,33131,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493642102,"From the panic that characterizes these anti Pen, various, commenters, Mme Le Pen has a better chance to win, than her numbers show.<br/><br/>How  do we say 'Brady effect' in French ?<br/><br/>=<br/>Somehow, the notion that people voting for national identity has become anathema, how does such a thing happen, that collective self-defense, implemented by pluralistic democracy,  in literate and educated countries,  is a moral crime, and how does it come as such a surprise, although bubble-ism and denialism, travel close together, fellow travelers<br/><br/>This is ALL Barack Obama's legacy, the rise of nationalism,  an unintended one, albeit welcome and beyond, didn't really take long to unravel the last eight years, at least to get started",22323676,22323676,<br/>,comment,1493633658,1,False,0,,22323676,https://graphics8.nytimes.com/images/apps/timespeople/none.png,8,,2,,0,approved,1,0,1493642102,Fortress America,3985142,New York,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493641499,"Another simple-minded pro-globalization appeal to the tolerant among the population, those living in multi-cultural cities, working in the service industries, who visit immigrant enclaves as tourists. Not much to offer to those living in smaller towns or the countryside where an influx of refugees can be a real burden on social services. Also not addressing the corruption and neocolonial aspects of globalization. Shouting about how great it is to be tolerant isn't enough. Pro-global politicians have to shed their ties to big business and banking and produce positive results. ",22324967,22324967,<br/>,comment,1493640604,1,False,0,,22324967,https://graphics8.nytimes.com/images/apps/timespeople/none.png,119,,3,,0,approved,1,0,1493641499,mijosc,34502232,Brooklyn,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493641499,"Very good article, in particular in not only describing the problem but also outlining the possible solution.<br/><br/>However, I liked the illustration by Victor Kerlow even more. If dictionaries were illustrated, it would be perfect to describe ""populism"" - sometimes a picture really says more than a 1000 words.",22323842,22323842,<br/>,comment,1493635046,1,False,0,,22323842,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,0,,0,approved,1,0,1493641499,Manuel Angst,73229414,"Aachen, Germany",,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493641487,"I commend this essay's realism about the still-increasing strength of populism and anti-EU sentiments in Europe and how it can be countered.<br/><br/>European leaders however need to demonstrate not just the aspirational appeal of Europe's ideals, but also its practical benefits.<br/><br/>I think Macron is on to something when he talks about how the EU must be there to protect France and the French, and give them enough clout to defend their interests in a turbulent world.<br/><br/>I would now like to see some actual proposals being put on the table.",22325058,22325058,<br/>,comment,1493640890,1,False,0,,22325058,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,2,,0,approved,1,0,1493641487,David,74551803,"Brussels, Belgium",,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493641480,"Who says populism has peaked? The French election is not at all a done deal. According to polls, the Front National's candidate is at about 40%, much higher then the 25% they mustered last time they made it into the runoff. <br/><br/>I would start to think about being optimistic when both France and Germany are done with their election and have returned solid centrist governments. Until then, all bets are off. ",22324464,22324464,<br/>,comment,1493638760,1,False,0,,22324464,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,1,,0,approved,1,0,1493641480,Zaquill,73926197,Morgantown,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493641478,"The media bear a lot of responsibility for the rise of the populists, their outlandish statements make good press. The amount of coverage given to Trump by media, that disagreed with him, was free publicity. The same applies to Wilders, Le Pen et al. who get publicity way above their popularity, both at about 20% core vote in recent elections. In this era of industrial change, as traditional jobs go, a protest vote of 25-30% is to be expected.",22324520,22324520,<br/>,comment,1493638970,1,False,0,,22324520,https://graphics8.nytimes.com/images/apps/timespeople/none.png,6,,0,,0,approved,1,0,1493641478,Michael Kelly,41631063,Ireland,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493641476,"Typical. The writer never once acknowledges the reasons Le Pen and other Euro-skeptic leaders are popular with ordinary people. She hopes her readers will forget the economic and social damage globalism has imposed upon millions of  citizens in western countries. She wishes to cast both patriotism and democracy in the most negative light possible, but for centuries citizenship has meant protection for millions, and their nationality is a source of community and JUSTIFIED pride. What the globalists want, though they seldom admit it, is an end to the nation state. Just like extremely wealthy John Lennon, they live in secure, well protected palaces and villas, far from the working class masses, where they ""imagine there's no countries"". ",22324268,22324268,<br/>,comment,1493637746,1,False,0,,22324268,https://graphics8.nytimes.com/images/apps/timespeople/none.png,108,,1,,0,approved,1,0,1493641476,me,64954414,earth,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493641465,"Speaking of Merkel and others moving towards the nationalists and losing votes because of it, look what's happened to the European workers' parties. Britain's Labour and France's Socialists both adopted Neoliberal ideology and now neither commands even 20% of the vote.<br/><br/>Working people want a party that will represent their interests. If all the elite-led parties promote policies designed only to create higher profits for commerce and banking the workers will be left with nowhere to turn but to the anti-immigrant parties.",22324425,22324425,<br/>,comment,1493638559,1,False,0,,22324425,http://graphics8.nytimes.com/images/apps/timespeople/none.png,59,,1,,0,approved,1,0,1493641465,Green Tea,11939558,Out There,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493641463,"The fundamental problem in the populist revolts by people of European descent or European citizenry is the peoples' belief that the political and economic elites have abandoned the best interests of those citizens.<br/><br/>That's all.  It really has not that much to do with ""right wing"" and ""left wing"" political punditry.  Such labels are pretty meaningless in a world wherein communism is no longer a political ideology of governance but more a label for gangster governments.<br/><br/>There does not appear to be fascist or communist movements, at least as they were understood in 20th century historical context.  The rulers of today at both extremes are gangsters who are more concerned with their political power and financial self aggrandizement than with governance.<br/><br/>The populist issue in nations populated primarily by people of European descent is their rejection of immigrants from cultures antithetical to the secular cultures of the Europeans.  At least in Europe.  In America, the republican populist issue is contempt of the political class in general and the historic ethnic antipathy among secessionist wannabes towards non whites.  Neither has much to do with right wing and left wing politics.  Both are whipped up by politicians embrace and / or control of propaganda machines masquerading as news.<br/><br/>Time for the pundits to abandon the old labels and come up with something that more accurately reflects the partisanship dividing our people.",22324264,22324264,<br/>,comment,1493637718,1,False,0,,22324264,https://graphics8.nytimes.com/images/apps/timespeople/none.png,49,,1,,0,approved,1,0,1493641463,TDurk,21573232,Rochester NY,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493640370,"I read in the New York Times that Macron is the one who is going to reform the French economy and lessen protections for workers and unions, while Le Pen vows to maintain the French socialist system. <br/><br/>So who is far-right?   Economically, Macron is the rightist, and Le Pen is the leftist.   And the economy is probably the most important issue in this election.",22324869,22324869,<br/>,comment,1493640309,1,False,0,,22324869,https://graphics8.nytimes.com/images/apps/timespeople/none.png,84,,6,,0,approved,1,1,1493640371,Jonathan,11145175,Oronoque,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493638510,"""The biggest winners have been those leaders who embraced liberal, pro-European Union values with the same passion and emotion as the populists.""<br/><br/>Let this sentence, the nut of Ms. McDonald-Gibson's excellent analysis of the state of European populism, be taken to heart here in the United States. <br/><br/>If the Democratic party can't whip up a level of excitement over its values of inclusiveness and economic fairness,  conveyed with passion and conviction, to win a significant number of seats in the House and the Senate, then this nation will be--to put it mildly--cooked.",22324402,22324402,<br/>,comment,1493638446,1,False,0,,22324402,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/2073/520/cropped-2073520.jpg?0.18587254704312467,47,,4,,0,approved,1,1,1493638512,Christine McM,2073520,Massachusetts,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493634427,"Why is it that the bank controlled European Union is called the left and those upset about immigration is called the far right? I see this more as a labor problem. Merkel wanted to hold labor costs down perhaps and let in the immigrants, keeping the best ones and shining on the rest to other Euro members. A neat left right divide is not what I see. I see bank and war profiteer controlled European Union under duress from the hordes of refugees caused by the wars for energy and profit in the Middle East. Why do writers on these pages frame the issues in such a misleading way, playing on the emotions of out of work and very insecure populations? I suspect that such circumstances drives the voters into the arms even more securely of the powerful interests that caused their problems in the first place just like Americans did, voting for Trump. ",22323755,22323755,<br/>,comment,1493634367,1,False,0,,22323755,https://graphics8.nytimes.com/images/apps/timespeople/none.png,120,,9,,0,approved,1,1,1493634444,Carolyn Egeli,62499561,Braintree Vt,,,0,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741844,"I am pro-European too.<br/><br/>The ""EU"" is not Europe.<br/><br/>It is because I love Europe that I want the ""EU"" to be dismantled.",22341509,22341509,<br/>,userReply,1493731632,2,False,22339303,Aleksi Päiväläinen,22339303:22341509,https://graphics8.nytimes.com/images/apps/timespeople/none.png,6,,0,,0,approved,1,0,1493741844,BritishEUvictim,68751899,C.Europe,,,22339303,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741582,Wrong.  Don't mistake the EU for the US chamber of commerce.  It isn't perfect by a long shot but it isn't entirely in the hands of big business lobbyists like the US.  There are strong social and cultural aspects of the EU that Americans could only dream of if they had half a mind.,22341874,22341874,<br/>,userReply,1493733108,2,False,22340363,David Dougherty,22340363:22341874,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493741582,Agnostique,30617198,Europe,,,22340363,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493730609,"The vast majority of refugees are fleeing from countries the West is destroying in the name of ""make it cease."" <br/><br/>Certainly some flee bad government, and certainly we should help ourselves by helping them better that. However, our current course of making it cease is in fact counterproductive in the extreme.",22341277,22341277,<br/>,userReply,1493730595,2,False,22340021,Tee Jones,22340021:22341277,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3767/4938/cropped-37674938.jpg?0.41398809710517526,0,,0,,0,approved,1,1,1493730613,Mark Thomason,37674938,"Clawson, Mich",,,22340021,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493742006,In your funky dreams.,22341524,22341524,<br/>,userReply,1493731706,2,False,22339259,FunkyIrishman,22339259:22341524,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,0,,0,approved,1,0,1493742006,BritishEUvictim,68751899,C.Europe,,,22339259,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741584,Much distruction is possible (probable with Trump?) beforehand.  And I am less optimistic of the intelligence of the average human,22341924,22341924,<br/>,userReply,1493733317,2,False,22339259,FunkyIrishman,22339259:22341924,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493741584,Agnostique,30617198,Europe,,,22339259,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493742004,"""privilege since the dawn of time""? Wouldn't that be the Mesopotamians? ",22342041,22342041,<br/>,userReply,1493733807,2,False,22339259,FunkyIrishman,22339259:22342041,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493742004,Cherry,76115197,Ft. Lauderdale,,,22339259,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
1493741590,"""England has never been quite sure it wants to be in Europe""<br/><br/>The UK never wanted to be in the ""EU"" which is why Heath tricked us into joining by calling it the ""Common Market.""<br/><br/>Brexit was pre-programmed from the day we joined.<br/><br/>Be glad there was almost no violence.",22341562,22341562,<br/>,userReply,1493731883,2,False,22338457,JR,22338457:22341562,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,0,,0,approved,1,0,1493741590,BritishEUvictim,68751899,C.Europe,,,22338457,5906e1f27c459f24986dd045,Unknown,OpEd,885,23,Op-Ed
