approveDate,articleID,articleWordCount,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,inReplyTo,newDesk,parentID,parentUserDisplayName,permID,picURL,printPage,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sectionName,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,typeOfMaterial
1483452843,586ad1fa95d0e03926078ac7,1270,"Have not been to the HOF in a few years, but there was a sign indicating that a new wing documenting the history of the steroids era was being prepared - great idea. And as long as there is a notation on Selig's and LaRussa's plaques of their association with the steroids era, then it is a matter of history as well as fame.<br/>And it should allow Clemens and Bonds to be inducted with the same historical context and association.",20970767.0,20970767.0,<br/>,comment,1483448249,1.0,0,0,Sports,0.0,,20970767,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1127/0080/cropped-11270080.jpg?0.41912314917001525,1,2,,0,,Baseball,1,approved,1,0,1483452843,Jeffrey Hansell,11270080.0,"Cambridge, MA",,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"After reading the posts supporting Clemens's, Bonds's, and Rose's cheating, is it any surprise that Donald Trump was elected president. ",20970764.0,20970764.0,<br/>,comment,1483448226,1.0,0,0,Sports,0.0,,20970764,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,9,,2,,Baseball,1,approved,1,0,1483452843,Clare Thomenius,5424168.0,Albany NY,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"If they can overlook Pete Rose, there is surely no reason to consider Bonds or Clemens.  ",20970756.0,20970756.0,<br/>,comment,1483448147,1.0,0,0,Sports,0.0,,20970756,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,0,,0,,Baseball,0,approved,1,0,1483452843,Mark,34975531.0,CT,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"Welcome to Trump World where ""winning"" is all there is and comes at the expense of everything else.  Playing fair is considered ""quaint"" and reserved for losers.  Using the mistake of letting Selig into the HOF to justify the monumentally larger mistake of opening the door to Clemons and Bonds is absurdly illogical.  If you don't say ""no"" to these guys, when do you?",20970741.0,20970741.0,<br/>,comment,1483448015,1.0,0,0,Sports,0.0,,20970741,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,3,,1,,Baseball,0,approved,1,0,1483452843,walt amses,62169867.0,north calais vermont,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"Today's headline in the NY Times: ""With No Warning, House Republicans Vote to Gut Independent Ethics Office.""  The country has just elected to the presidency a sexual assaulter and bigot.<br/><br/>We have lost our moral principles and are now witnessing the decline and fall of America.",20970735.0,20970735.0,<br/>,comment,1483447995,1.0,0,0,Sports,0.0,,20970735,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6007/0620/cropped-60070620.jpg?0.7801492561491533,1,6,,0,,Baseball,0,approved,1,0,1483452843,Ron Aaronson,60070620.0,NY,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"Fans have been relying on the BWA to be a firewall for the integrity of Baseball. We can't do anything about the records or awards that were illicitly acquired. But at the very least we hoped that the BWA would impose some form of righteous accountability on the legacies of men who either deliberately cheated the game or purposefully did nothing to confront it. <br/><br/>And now in the emerging age of Trump, with hubris and turning truths inside out as the norm, I guess it makes perfect sense that ""respected"" writers would now convince themselves that people like Bonds and Clemens are actually victims who should be defended.<br/><br/>What has become of us?",20970714.0,20970714.0,<br/>,comment,1483447809,1.0,0,0,Sports,0.0,,20970714,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,4,,0,,Baseball,0,approved,1,0,1483452843,uld1,71577141.0,NY,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"If you have been caught using steroids, then a ban from the Hall of Fame is necessary for the integrity of the game.  Anything else makes all efforts to clean up the game a joke...",20970659.0,20970659.0,<br/>,comment,1483447405,1.0,0,0,Sports,0.0,,20970659,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,0,,0,,Baseball,0,approved,1,0,1483452843,Leslie Duval,62577455.0,New Jersey,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"There should be no discussion about Hall of Fame membership without including Pete Rose. He has been denied - rightly - because he gambled and bet on his own team while being part of the team. But he set records, without the use of steroids. He was a great player using only his own abilities. <br/><br/>The players discussed here wouldn't have performed as well and probably wouldn't have set records without performance enhancing drugs. They should all wait until Pete Rose is a member of the Hall of Fame before any consideration is given to them.",20970625.0,20970625.0,<br/>,comment,1483447209,1.0,0,0,Sports,0.0,,20970625,http://profile.ak.fbcdn.net/hprofile-ak-snc4/hs358.snc4/41765_1647192064_9274_q.jpg,1,0,,0,,Baseball,0,approved,1,0,1483452843,Bruce Murray,61157848.0,"Prospect, KY",,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"I keep keep waiting for the story on how baseball writers and journalists ""missed"" the steroid story. Never noticed shortstops the size of linebackers? Never heard anything that them wander? Stop the hipocrecy. Bonds and Clemens deserve to get elected.",20970607.0,20970607.0,<br/>,comment,1483447085,1.0,0,0,Sports,0.0,,20970607,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,0,,1,,Baseball,0,approved,1,0,1483452843,Thector,60657746.0,Alexandria,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"Something is rotten in Cooperstown.<br/><br/>If it isn't fixed soon, then .......another American institution goes down the drain. Are you listening Pete Rose lovers?",20970603.0,20970603.0,<br/>,comment,1483447037,1.0,0,0,Sports,0.0,,20970603,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6532/6277/cropped-65326277.jpg?0.5299402666788198,1,1,,0,,Baseball,0,approved,1,0,1483452843,David Henry,65326277.0,Concord,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,No no no!<br/><br/>This would devalue the magnificent achievements of all the greats who played clean.,20970602.0,20970602.0,<br/>,comment,1483447035,1.0,0,0,Sports,0.0,,20970602,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,0,,Baseball,0,approved,1,0,1483452843,fastfurious,68481286.0,the new world,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"Sports around the world are plagued by the drugs cheats. Most notably Russian athletes where it appears to have been officially sanctioned from the top.  For the so called ""baseball writers"" to even consider the Bonds and Clemens of the world into the Hall of Fame is scandalous.  They are saying that cheating in baseball is OK if you get superlative results.  They are saying the Russian Olympic officials are right to condone or even promote drug use if it results in more medals, even better if they are GOLD!  As to Lance Armstrong, he should be given back his Tour de France victories.    These writers should be ashamed of themselves.",20970545.0,20970545.0,<br/>,comment,1483446570,1.0,0,0,Sports,0.0,,20970545,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,0,,Baseball,1,approved,1,0,1483452843,Niall Firinne,17454379.0,London,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"Why is Bowie Kuhn in the HOF and not Marvin Miller?  He lost every battle against Marvin Miller. I thought the HOF was for winners (like Miller), not losers (like Kuhn).",20970523.0,20970523.0,<br/>,comment,1483446378,1.0,0,0,Sports,0.0,,20970523,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483452843,Eric,27783036.0,NY State,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,Any wonder why baseball is dying.,20970492.0,20970492.0,<br/>,comment,1483446140,1.0,0,0,Sports,0.0,,20970492,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483452843,HPM,67073233.0,Minneapolis,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,Seems perversly appropriate to enshrine lying and cheating as we enter the age of Trump.,20970427.0,20970427.0,<br/>,comment,1483445601,1.0,0,0,Sports,0.0,,20970427,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,3,,0,,Baseball,0,approved,1,0,1483452843,dave,63575436.0,west whately,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"Why not create an alternate hall of fame? Athletes like Bonds, Clement's, Lance Armstrong, Pete Rose, etc could all be included and honored in the way they deserve.",20970420.0,20970420.0,<br/>,comment,1483445476,1.0,0,0,Sports,0.0,,20970420,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,0,,Baseball,0,approved,1,0,1483452843,Ray,77003912.0,"Tallahassee, FL",,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"They were great and they were cheaters. I would rather not reward the cheaters but that does not take away what they accomplished. They are just human so we should forgive them for their mistakes, thank them for the memories and not reward them for cheating. If you do reward them with induction you might as well forgive Russia's doping scandal. When does it ever stop. Answer, NEVER.",20970362.0,20970362.0,<br/>,comment,1483444885,1.0,0,0,Sports,0.0,,20970362,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,0,,1,,Baseball,0,approved,1,0,1483452843,Marc,63530327.0,Connecticut,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"For a start, why should the suits have any place in the hall? It should be reserved for great players and managers only. It's a sport, the athletes are the ones people want to see. After that the steroids thing is another subject, but Selig has no right to be in the HoF.<br/><br/>My own two cents on this is that great players should be honored whether or not they used steroids. It was wrong, yes, but there was enormous pressure to take them, with team organizations turning a blind eye, and all the players now accused of taking them were great anyway, the drugs just gave their own natural abilities a bit more longevity, a bit more edge. Suspension if caught yes, but that is now; give these guys a break, or condemn the whole system that allowed it to happen.",20970304.0,20970304.0,<br/>,comment,1483444347,1.0,0,0,Sports,0.0,,20970304,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,0,,Baseball,0,approved,1,0,1483452843,Jonathan Handelsman,28117402.0,Paris France,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"What about those who were aware of steroid and other chemical abuse and chose to disregard it? How could Torre, Cox and LaRussa  be so ignorant of drug use yet so clever that they are all in the Hall of Fame?<br/>Stop the hypocrisy, honor the players for their performance and start examining the health and drug abuse of American football players.",20970285.0,20970285.0,<br/>,comment,1483444104,1.0,0,0,Sports,0.0,,20970285,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,0,,Baseball,0,approved,1,0,1483452843,sosonj,55348474.0,nj,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,They players that used PED's cheated - simple. Do not let them in.,20970250.0,20970250.0,<br/>,comment,1483443628,1.0,0,0,Sports,0.0,,20970250,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483452843,R.Kenney,40414270.0,Oklahoma,,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"Many baseball fans shrug off steroid use because they simply want to be entertained--and the long term health consequences to the offending players are of no concern to them.  What these fans are really saying is that they don't have sons who dream of becoming big leaguers.  <br/><br/>As for Bud Selig's induction, it has always puzzled me that the ""We have to be consistent, even if we're wrong"" argument resonates with so many otherwise smart people.  It seems these folks believe that once a bad decision has been made, it sets a precedent that must be followed for all eternity.  You see this all the time in politics.  The Republicans do something awful and, when Democrats howl, the GOP replies that the Dems have done much worse.  And around and around we go, never able to jump off the merry-go-round so we can behave like grownups.",20970242.0,20970242.0,<br/>,comment,1483443507,1.0,0,0,Sports,0.0,,20970242,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483452843,wally,64552236.0,"westbrook, ct",,,News
1483452843,586ad1fa95d0e03926078ac7,1270,"Why don't people realize that players have the stats they have BECAUSE of the PHD's; what is it about performance enhancing that is not understood? Clemens had under 190 wins and was done---could not break a pane of glass and was the Bosox 5th starter when he was traded to Toronto. He had Dwight Gooden numbers. Sosa was a 25 HR a year player--not 65 HR/year. McGuire always used PHD's and he was done in hi early 30's with bad feet, bad legs, bad back. A tainted 300 HR career--suddenly starts hitting 65-70 HR a year. Pudge Rodriguez is good glove/no bat until the second half of his career--then he becomes a power hitter with an aggressive personality.<br/><br/>Bonds would have been HOF material with 400 HR among his 5-tools, but then he cheated and instead of being retired, he played and hit 70+ HR a year.<br/><br/>All cheats, with stats they are above their abilities. They never tired during long games or road trips, or late in the season. They did not tire or lose focus with age. They simply do NOT belong in the HOF, which is an honor and being immortalized as baseballs greatest. I love Cooperstown, but why even bother visiting the HOF if cheats that did not get their stats on their own abilities are enshrined?",20970226.0,20970226.0,<br/>,comment,1483443244,1.0,0,0,Sports,0.0,,20970226,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5620/0156/cropped-56200156.jpg?0.2726317303652788,1,2,,0,,Baseball,0,approved,1,0,1483452843,Billy from Brooklyn,56200156.0,"Hudson Valley, NY",,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Since when is the ""he cheated, and didn't get caught, so why should I be punished"" argument ever been accepted as being valid? Expecting cheaters to get in is the point of keeping others out. If a pig gets loose, you don't throw open the barn doors and say ""I give up."" Anyone who argues that Selig or LaRussa getting in means Bonds or McGwire or Clemons is off-the-hook is simply insane. A line has to be drawn somewhere, and the obvious players is the obvious spot.<br/><br/>No, you won't get them all, you never will. But every one you STOP, every one you catch and punish by excluding, is one less blemish, one less stain on an institution that already has too many and can't afford the ones who will slip through regardless. Add Bonds or McGwire and you might as well induct the San Diego Chicken as well, since it will be nothing but a monument to entertainment. Next year you can start adding fictional baseball players (Roy Hobbs #1) as well and make the HOF completely irrelevant. Good luck slotting Nuke Laloosh next to Jackie Robinson in the 'pioneers' section. Are we having fun yet?",20970177.0,20970177.0,<br/>,comment,1483442415,1.0,0,0,Sports,0.0,,20970177,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,8,,0,,Baseball,0,approved,1,0,1483450101,Michael,32192118.0,"Chicago, IL",,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"If half the voters in this country are content to see Donald Trump in the White House, I don't see why the likes of Barry Bonds and Roger Clemens should be kept out of the HOF.",20970161.0,20970161.0,<br/>,comment,1483442106,1.0,0,0,Sports,0.0,,20970161,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5955/2909/cropped-59552909.jpg,1,2,,1,,Baseball,0,approved,1,0,1483450101,redweather,59552909.0,Atlanta,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Let Clemens and Bonds in but not Pete Rose? What a hypocritical move that would be. Rose's infraction, gambling on his team to win when a manager, was committed AFTER he was a player. Both Clemens and Bonds defiled the game itself, affecting the outcomes of games, stats, and possibly even careers of other players. If ever their was a case to deny someone entrance into the Hall of Fame, these two are perfect examples.",20970068.0,20970068.0,<br/>,comment,1483440403,1.0,0,0,Sports,0.0,,20970068,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,4,,0,,Baseball,0,approved,1,0,1483450101,FXQ,34004821.0,Cincinnati,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,If you let them in you might as well let Pete Rose and Shoeless Joe Jackson in too.  Hank Aaron is the legitimate home run king and that should be it.  Let those cheats stay out.,20970024.0,20970024.0,<br/>,comment,1483439369,1.0,0,0,Sports,0.0,,20970024,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483450101,DS,16309060.0,Miami,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"What kind of logic is that? Those who used steroids, broke th law. They call this America's past time, baseball or breaking the law?",20969997.0,20969997.0,<br/>,comment,1483438881,1.0,0,0,Sports,0.0,,20969997,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483450101,geo busa,60055654.0,Florida,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Come folks say it! Tony LaRussa AND Joe Torre both owe their HOF credentials to steroids. Joe Torre: twenty-nine years as a manager, only twelve with the Yankees. <br/><br/>Record as a manger for the Yankees:<br/>1,173 wins and 767 losses for a .605 WL-PCT.<br/>Record with the other four teams:<br/>1,153 wins and 1,230 losses for a .484 WL-PCT<br/><br/>At least apply your journalistic efforts consistently. ",20969978.0,20969978.0,<br/>,comment,1483438263,1.0,0,0,Sports,0.0,,20969978,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3480/3489/cropped-34803489.jpg?0.23868951709645214,1,4,,0,,Baseball,0,approved,1,0,1483450101,DaveInNewYork,34803489.0,"Albany, NY",,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Neither Bonds nor Clemens tested positive for steroids, and neither of them ever admitted taking them. One was acquitted for lying about drug use under oath while the other had a conviction overturned. Both were implicated by testimony and reports from other, quite shady, characters who often had their own agenda. Without absolute proof of steroid use, how can they be banned from the Hall of Fame? ",20969962.0,20969962.0,<br/>,comment,1483437644,1.0,0,0,Sports,0.0,,20969962,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,0,,Baseball,0,approved,1,0,1483450101,Gary,54490405.0,Oslo,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Cannot tell you the number of young athletes<br/>who use/used steroids because of Barry ""Boids"" Bonds<br/>and Roger ""Rage"" Clemens.<br/><br/>Both had Hall of Fame Careers before they turned to Steroids.<br/><br/>Neither were in financial problems.<br/><br/>Why let them bring dis-honor to the Hall of Fame.<br/><br/>Send Bud Selig, who knew about Steroids and did nothing, packing.<br/><br/>Please admit 'Shoeless' Joe Jackson and Pete Rose before <br/><br/>Bonds and Clemens.",20969899.0,20969899.0,<br/>,comment,1483433985,1.0,0,0,Sports,0.0,,20969899,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4476/6294/cropped-44766294.jpg?11701526201256895942,1,5,,0,,Baseball,0,approved,1,0,1483450101,John Brown,44766294.0,Idaho,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Comments made by The Boston Herald's Steve Buckley are about as dumb and disturbing as I've ever heard:<br/><br/>“I’m not saying Bud turned a blind eye to it or that he knew it was happening,” Buckley said of the drug use under Selig’s watch. “I’m simply saying that Clemens and Bonds and others took the performance-enhancing drugs and did the steroids and all those evil things, and at the end of the day, the game did prosper, and they are on the outside looking in, and I have an issue with that.”<br/><br/>THE GAME DID PROSPER!?!?!?!?<br/><br/>This guy should do PR for the Russian Sports Federation.",20969891.0,20969891.0,<br/>,comment,1483433554,1.0,0,0,Sports,0.0,,20969891,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,8,,0,,Baseball,0,approved,1,0,1483450101,Overseas Magic,73809149.0,The Netherlands,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"It was widely known at the time that Bonds was taking ""something"". His before and after photos put Charles Atlas ads to shame. It was widely suspected that Clemens was juicing as well, as his physical abilities actually improved with age, which is not something that usually happens to a power pitcher not named Nolan Ryan (who was never accused of any such thing).<br/><br/>Both men lied for years, similarly to the arc of Alex Rodriguez, because they were taking substances that could not yet be detected. <br/><br/>So this goes beyond taking steroids. This comes down to years-long denials and deceptions by the biggest names in the game. What would it say about that era if those two perpetrators were washed clean of their sins?",20969878.0,20969878.0,<br/>,comment,1483432640,1.0,0,0,Sports,0.0,,20969878,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5697/9/cropped-56979.jpg?0.7337422110140324,1,7,,0,,Baseball,0,approved,1,0,1483450101,Walt Bennett,56979.0,Harrisburg PA,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"I support the elections of Barry Bonds and Roger Clemens to the Baseball Hall Of Fame for numerous reasons. First of all both Clemens and Bonds had already compiled Hall Of Fame quality numbers before they were alleged to have started using PEDs. Secondly, no one knows exactly how many MLB players actually used PEDs during the steroid era but we can assume that this number is large and probably includes some players from all 30 MLB teams.This tended to level the competition because Barry Bonds batted against many ""juiced up"" pitchers and Clemens pitched to many ""juiced up"" batters. For all the BBWAA  members know they might have already voted into the HOF some steroid users. Mike Piazza was one such player who had to fight off these accusations and nothing was ever proven against him. Also, MLB, in the person of Bud Selig has to accept the responsibility for being too slow to take action against the PED scourge. Barry and Roger were doing something that was legal in baseball at the time. Bud Selig is now in the Hall Of Fame. Tony La Russa used notorious ""juicers"" like Mark McGwire and Jose Canseco as key players on his pennant-winning Oakland teams of 1988-1990 but he is now in the Hall Of Fame. Mr Selig and Mr LaRussa  can be tarred with the same brush as Mr Bonds and Mr Clemens and they should all be treated equally.",20969872.0,20969872.0,<br/>,comment,1483432334,1.0,0,0,Sports,0.0,,20969872,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483450101,Charles Samuel Dworak,70706071.0,"Preston ,Victoria, Australia",,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Drug use is out of control in the country.  People who profess to love the game want to honor steroid users.  What a terrible message to send to children.  I want to visit the Hall of Fame to remember those who had the dedication to develop their talent and the luck to be in the right place at the right time, not a bunch of overpaid cheaters.  To use Selig as an excuse is disingenuous.  ",20969847.0,20969847.0,<br/>,comment,1483430765,1.0,0,0,Sports,0.0,,20969847,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,3,,0,,Baseball,0,approved,1,0,1483450101,Not Again,73855800.0,USA,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"More progressive NYTs wishful thinking again, disguised as reporting. I think we all know their current record on these matters.",20969831.0,20969831.0,<br/>,comment,1483429923,1.0,0,0,Sports,0.0,,20969831,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483450101,Derek,56636735.0,California,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,We have just elected a president who appears to be devoid of integrity.  Do standards of character have any revelance whatsoever?  My original baseball hero was Bob Feller who was the first major leaguer to volunteer for military service after Pearl Harbor.  Would Bob Feller Have cheated with drugs?  I don't think so.  I don't think we should lower the bar for admittance to the HOF.  <br/><br/>I do think Pete Rose belongs in the HOF because I think his addiction to gambling had no effect on his performance on the field.  I can't imagine him throwing a game.,20969823.0,20969823.0,<br/>,comment,1483429657,1.0,0,0,Sports,0.0,,20969823,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,0,,Baseball,0,approved,1,0,1483450101,JK,20389542.0,PNW,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Um ... people ... steroids use is STILL rampant ... <br/><br/>... as in ... Hey, Kid! Your ""random"" (wink, wink, nod, nod) PED test just might, perhaps be two weeks from next Tuesday at 5pm. <br/><br/>MLB testing is a complete joke.",20969817.0,20969817.0,<br/>,comment,1483429431,1.0,0,0,Sports,0.0,,20969817,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,0,,Baseball,0,approved,1,0,1483450101,erb,17600128.0,Seattle,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Since a generally accepted definition of ""fame"" is ""reputation, esp. good reputation,"" maybe there's a simple answer to this question: build a Hall of Notoriety wing in Cooperstown. A large one, of course. That way, the juicers could be fast-tracked in their first year of eligibility, and the rules -- as well as the English language -- could still be respected. At least somewhat.",20969802.0,20969802.0,<br/>,comment,1483428908,1.0,0,0,Sports,0.0,,20969802,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483450101,Dotconnector,13201855.0,New York,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Hooray for Slusser, she got it right.  If Selig gets in (at first ballot) then there is no sense in keeping Barry Bonds and others out.  Selig did allow doping under his watch.  At this point the decision should be made on what players have contributed to the game, not on speculative ""moral"" issues.  I say speculative because the waste of time and money in trying to nail Bonds to steroid use was a travesty.  ",20969784.0,20969784.0,<br/>,comment,1483428123,1.0,0,0,Sports,0.0,,20969784,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,1,,0,,Baseball,0,approved,1,0,1483450101,Terezinha,14471170.0,"San Francsico,CA",,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Two wrongs don't make a right. Because we acquitted OJ Simpson, does that mean we let all killers go free? Just because Selig gets into the hall doesn't mean every steroid cheater does too. These baseball writers could decide to have a conscience. The choice not to is theirs, and they will have to live with it. They will be the pariahs of the baseball world from this point on, equal to the cheaters who ruined the game to begin with.",20969749.0,20969749.0,<br/>,comment,1483426792,1.0,0,0,Sports,0.0,,20969749,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,0,,0,,Baseball,0,approved,1,0,1483450101,Jeff,22452887.0,New York,,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Has the Veterans' Committee forgotten that Bud Selig was one of the masterminds of Baseball's second ugliest conspiracy, COLLUSION?<br/><br/>Selig organized a massive collusion among all the other owners, the two league presidents, and the Commissioner between 1985 and 1987 to prevent eligible players (free agents) from receiving competitive salaries.  When the Players Union filed grievances with MLB, MLB ultimately plead no contest and paid the players $280 million in lost wages.<br/><br/>And Selig is going to have a plaque in Cooperstown?  I hope they put it next to Kennesaw Landis, who organized Baseball's ugliest conspiracy, THE COLOR BAN.",20969746.0,20969746.0,<br/>,comment,1483426554,1.0,0,0,Sports,0.0,,20969746,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3994/4630/cropped-39944630.jpg?0.6222495136316866,1,4,,0,,Baseball,0,approved,1,0,1483450101,Patrick,39944630.0,"Orwell, America",,,News
1483450101,586ad1fa95d0e03926078ac7,1270,"Clemens and Bonds were high quality players whose use of steroids was so obvious that they were cartoon characters by the ends of their careers.  They surely do not belong in the Hall and their careers are meaningless to me. The idea of rough justice because of the admission of LaRussa and Selig strikes me as overthinking.  Tolerating steroids and taking them are two very different things.  If a bunch of baseball writers disagree, however, it doesn't much matter to me.  Whether or not they are in the Hall, Bonds and Clemens will always be cartoon characters to me.  Sports writers have never been holier than thou.  They smoke and drink and have an exaggerated sense of their importance.  And they seldom seem to care that those who take steroids take the jobs of  many who don't.  But I'm not holier than thou either.  And like most sportswriters I am very opinionated.  And whether or not Bonds and Clemens are voted in, I have already voted them out.",20969738.0,20969738.0,<br/>,comment,1483426334,1.0,0,0,Sports,0.0,,20969738,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4814/7869/cropped-48147869.jpg?1475980521793890914,1,1,,0,,Baseball,0,approved,1,0,1483450101,Michjas,48147869.0,Phoenix,,,News
1483449966,586ad1fa95d0e03926078ac7,1270,"Has the Veterans' Committee forgotten that Bud Selig was one of the masterminds of Baseball's second ugliest conspiracy, COLLUSION?<br/><br/>Selig organized a massive collusion among all the other owners, the two league presidents, and the Commissioner between 1985 and 1987 to prevent eligible players (free agents) from receiving competitive salaries.  When the Players Union filed grievances with MLB, MLB ultimately plead no contest and paid the players $280 million in lost wages.<br/><br/>And Selig is going to have a plaque in Cooperstown?  I hope they put it next to Kennesaw Landis, who organized Baseball ugliest conspiracy, THE COLOR BAN.",20969719.0,20969719.0,<br/>,comment,1483425962,1.0,0,0,Sports,0.0,,20969719,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3994/4630/cropped-39944630.jpg?0.6222495136316866,1,3,,0,,Baseball,0,approved,1,0,1483449966,Patrick,39944630.0,"Orwell, America",,,News
1483449966,586ad1fa95d0e03926078ac7,1270,Cycling never let off on pursuing Armstrong...which really surprised me....but this--to let Bonds and Clemens enjoy this accolade--would shock me. ,20969716.0,20969716.0,<br/>,comment,1483425850,1.0,0,0,Sports,0.0,,20969716,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,2,,0,,Baseball,0,approved,1,0,1483449966,ploprof,60860801.0,SouthernCal,,,News
1483449966,586ad1fa95d0e03926078ac7,1270,"Who cares if Selig or LaRussa got in. THey didn't hit any home runs or strike out anyone. Of course they shouldn't have gotten in the Hall. Now that would have been a true statement, rejecting them from the Hall. Bonds and Clemens are a whole 'nother story. They cheated and amassed records beyond their normal capabilities. Who the heck would want to be crowned the Home Run King who cheated to get there? Someone of weak moral and personal character, who dishonors the memory of Hank Aaron and ""the white guy."" Keep them out, and at least put an * in front of Selig's and LaRussa and his ilks names.",20969689.0,20969689.0,<br/>,comment,1483425070,1.0,0,0,Sports,0.0,,20969689,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5771/2797/cropped-57712797.jpg?0.9953420358275079,1,1,,0,,Baseball,0,approved,1,0,1483449966,Max,57712797.0,"San Francisco, CA",,,News
