approveDate,articleID,articleWordCount,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,inReplyTo,newDesk,parentID,parentUserDisplayName,permID,picURL,printPage,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sectionName,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,typeOfMaterial
1486056087,5892f5be95d0e0392607e2ac,1959,good reading!,21338374.0,21338374.0,<br/>,comment,1486051425,1.0,0,0,OpEd,0.0,,21338374,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,0,,0,,Unknown,0,approved,1,0,1486056087,Maria Littke,58776232.0,"Ottawa, Canada",,,Op-Ed
1486056086,5892f5be95d0e0392607e2ac,1959,"No matter how you slice it, Trump came from nowhere to win. He is the Rocky of American Politics. In the last half century, Democrats have gone from being the lunch bucket Party to the party of minority group grievances. The only way back for the Democrats - excepting some monumental Bush like mistake ergo Iraq and Wall Street home mortgage malfeasance - the Democrats need to put the grievance thing on the back burner and focus on the economy and jobs like a laser. Obama blew it. He was elected in no small part because white Americans believed he represented their success in bringing an historically abused minority into the mainstream. Then he ended up moralizing to them that they hadn't done enough and it was still all their fault. Trump is a dose of awful tasting medicine for Democrats but they have to swallow it along with their wounded, outraged pride before they can get well and sell a majority of Americans on something that makes common sense to them. Transgender bathroom use and group identity think isn't going to cut it.",21339747.0,21339747.0,<br/>,comment,1486055842,1.0,1,0,OpEd,0.0,,21339747,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,58,,2,,Unknown,0,approved,1,0,1486056233,ken schlossberg,6079969.0,"chesnut hill, ma",,,Op-Ed
1486056086,5892f5be95d0e0392607e2ac,1959,The photo at the beginning says all that needs to be said. A sea of white faces.,21338872.0,21338872.0,<br/>,comment,1486053098,1.0,0,0,OpEd,0.0,,21338872,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,4,,0,,Unknown,0,approved,1,0,1486056086,Peter Lehrmann,69583527.0,new york,,,Op-Ed
1486056085,5892f5be95d0e0392607e2ac,1959,"The author's comment, ""The Left--as it currently exists with its toxic obsession with ... identity politics for everyone except the majority who might form its base--will simply die if it doesn't understand this,"" is exactly right.  Liberals can't understand (or simply won't acknowledge) how divisive their cultural policies has become.  The double standard, affirmative action, white privilege, cultural appropriation, racism, safe places and shame and blame rhetoric (many examples of which are found in the NYTs) have succeeded in alienating many, many white Americans who otherwise may have been sympathetic.  The Left is more responsible for the election of an ignorant bigot to the White House than all the working class whites whom they have demonized.          ",21337981.0,21337981.0,<br/>,comment,1486050062,1.0,1,0,OpEd,0.0,,21337981,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/2761/5044/cropped-27615044.jpg?0.39849785226397216,0,56,,1,,Unknown,0,approved,1,0,1486056161,Willie,27615044.0,Louisiana,,,Op-Ed
1486056083,5892f5be95d0e0392607e2ac,1959,"One problem I have Edsall's commentary is how he excepts the meme that Blacks and Hispanics are not part of the overall working class.  Most Blacks and Hispanics in the working class are also ""culturally conservative"" if that is defined as being religious and uncomfortable with social equality for LGBT people and reproductive rights for women.  Yet they still vote Democratic and in alliance with LGBT and urban elites.  I would argue that the Democrats lost the white southern working class (and that includes northern ethnics with Southern attitudes on race), when it turned its back on White Supremacy in 1964.   In the ""lines"" in these people's heads, blacks and Hispanics should always be behind them and giving them equality is allowing them to ""cut"" in front.  Like Senator Sessions, they may be ""hurt"" by being called racist, but when you waddle and quack like a duck, you are likely a duck.   I do think the white working class in the north that is not particularly race conscious or religious voted for Trump in this election because those issues, but in spite of it.  Hillary Clinton was associated with ""NAFTA"" and her husband's administration and fair or accurate or not, NAFTA is associated with the closing of factories in small towns and cities across the Midwest.  Further, the Obama's administration of TPP as its major political, a priority of the economic elite and the foreign policy elite, reinforced perception of indifference to working class incomes.         ",21338705.0,21338705.0,<br/>,comment,1486052496,1.0,0,0,OpEd,0.0,,21338705,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,2,,0,,Unknown,0,approved,1,0,1486056083,sherparick,19357918.0,locust grove,,,Op-Ed
1486055825,5892f5be95d0e0392607e2ac,1959,"But were left redistributive policies before the shift to post-materialism aimed at propping up relatively well-off socioeconomic classes, the ones that feel a relative increase in economic insecurity and now vote populist right? Kind of in practical terms, but it certainly isn’t the explicit objective of the left to maintain the lead of white working, middle and upper-middle classes over outgroups indefinitely, to keep them feeling good based on some anchoring effect/behavioral econ phenomenon. …One of the bigger ideas here, that post-materialism overshadowed the left’s materialistic agenda, seems intuitively unobjectionable: both the left and the right oversaw a vast widening in wealth inequality over the last fifty years or so (apparently a reversion from the unusual tightening that resulted from the Great Depression and World War II), and elites in general didn’t seem terribly aware of the trend until recently, perhaps in part because it took a long time to document it so convincingly. Nevertheless, the left continued throughout with policies that curb inequality (on taxes, an at least a vague support for labor unions, etc.), and Obama in particular bent the curve, notably with ACA, taxes and financial regulation. Maybe not sharply enough (faced with very effective Republican obstruction). But if the problem is that such policies don’t disproportionately advantage disaffected whites, well the left/center left are indeed in a bind, and so is the rest of Western civ.",21337168.0,21337168.0,<br/>,comment,1486047513,1.0,0,0,OpEd,0.0,,21337168,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,1,,0,,Unknown,0,approved,1,0,1486055825,ht,9734845.0,New York,,,Op-Ed
1486055825,5892f5be95d0e0392607e2ac,1959,"This is part of the regular 8 year cycle of swinging back and forth in American politics.  But, unfortunately for the left, the last six years saw little legislation which is in place and impervious.  Instead there are executive orders-which can be disordered, to chagrin and dismay.",21339251.0,21339251.0,<br/>,comment,1486054390,1.0,0,0,OpEd,0.0,,21339251,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,0,,0,,Unknown,0,approved,1,0,1486055825,Doug Brockman,3341561.0,"springfield, mo",,,Op-Ed
1486055825,5892f5be95d0e0392607e2ac,1959,"While this article brings up many good points about our ""changing"" political landscape, the authors - and virtually every analysis I've seen elsewhere - fail to recognize a large counter point. Hillary Clinton won the popular vote and were it not for our archaic Electoral College that gives more weight to these ""disaffected"" areas of our country, she would be president. In addition, while the Democrats did not take back the House or Senate, they did make gains. So all in all, MORE people voted FOR the ""liberal"" ideas.  If not for the  Electoral College and gerrymandering, the analysis would be about the declining clout of the uneducated white voter. ",21337842.0,21337842.0,<br/>,comment,1486049596,1.0,0,0,OpEd,0.0,,21337842,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,3,,0,,Unknown,0,approved,1,0,1486055825,Trg,74796333.0,New Haven CT,,,Op-Ed
1486055823,5892f5be95d0e0392607e2ac,1959,"Just from the title, I would say it is ignorance.  The Founding Fathers believed that our form of democracy required the populace to be well educated.  And,  since it wasn't at the time of the birth of the nation senators were chosen by state legislatures.  But, even the well educated can be compromised by ideology.  Someone said, Man strives to be logical but in the end he is a creature of emotion.",21337146.0,21337146.0,<br/>,comment,1486047447,1.0,0,0,OpEd,0.0,,21337146,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,1,,0,,Unknown,0,approved,1,0,1486055823,dbl06,54866446.0,"Blanchard, OK",,,Op-Ed
1486055820,5892f5be95d0e0392607e2ac,1959,"Assuming that much of your analysis is correct, what do we do to reverse this tumble into the abyss?  Eliminating Trump alone will not solve the problem.  We must expose and address the root issues that permit Trump and those of his ilk to exploit.",21337439.0,21337439.0,<br/>,comment,1486048350,1.0,0,0,OpEd,0.0,,21337439,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0,0,,1,,Unknown,1,approved,1,0,1486055820,David Johnson,34726934.0,"Greensboro, NC",,,Op-Ed
1486055823,5892f5be95d0e0392607e2ac,1959,"Missing from this analysis is that Democrats tried to address bread and butter issues for the last eight years, but Republicans denied Obama the bi-partisanship he promised, and blocked his every effort. Raising the minimum wage in the heartland would have helped a great deal because Walmart and Taco Bell are the only places to work. Expanding Medicaid in red states would have helped with health, and the ACA could have been made more affordable, but Republicans wasted eight years of our lives railing against it. A jobs program would have helped but Republicans blocked that, too. Republicans refused even to reduce the interest on student debt. The left is being scapegoated for the cynical and deliberate obstruction of Republicans who have abandoned the working class and instead is distracting them with faked and dangerous outrage against Muslims, Mexicans, Iranians, Australians ...  Articles like these only feed the rightwing narrative that grossly mischaracterizes Democratic values, when in fact the election of Democrats on bread and butter issues would be a godsend.",21339168.0,21339168.0,<br/>,comment,1486054108,1.0,0,0,OpEd,0.0,,21339168,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,8,,1,,Unknown,0,approved,1,0,1486055823,Sherry Jones,39291845.0,Arizona,,,Op-Ed
1486055819,5892f5be95d0e0392607e2ac,1959,"Economic survival has in the past been the impetus for immigration from Europe to Ellis Island, and relocation from farms to the cities in very large numbers over the course of well over a century. These disruptions have been accepted as the inevitable. Whereas those involved have suffered through very difficult change, the economic and social order has progressed. When WiIl Wilkinson finds that ""material precariousness leads to cultural retreat"" in the form of ""support of a populist leader with disturbingly illiberal tendencies"", I don't doubt it. But I wonder why our parents, and grandparents opted rather to be proactive on their own behalf rather than seek a reactionary backward seeking mirage.",21338301.0,21338301.0,<br/>,comment,1486051124,1.0,0,0,OpEd,0.0,,21338301,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,3,,0,,Unknown,0,approved,1,0,1486055819,Mary G,68628155.0,"Nisswa, MN",,,Op-Ed
1486055819,5892f5be95d0e0392607e2ac,1959,"The Dems are stuck between the poles of the working class , on one side,  and Wall Street on the other . To win in 2020 they need to lighten up on their corporatist neo-liberal agenda  otherwise it will be Trump 24/7.  Can the millionaire dem politicians do it?",21337930.0,21337930.0,n/a,comment,1486049879,1.0,0,0,OpEd,0.0,,21337930,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6533/444/cropped-6533444.jpg?0.8747145330999047,0,1,,0,,Unknown,1,approved,1,0,1486055819,Haitch76,6533444.0,Watertown,,,Op-Ed
1486055818,5892f5be95d0e0392607e2ac,1959,"In short: the problem ""the free world"" faces right now is that its ""leader"" is its outlier and not its exemplar. It is its leader only because of its size and its fertility. If not for such it probably wouldn't even be a member. Americans need to wake up and accept this. You've been drifting towards plutocracy and theocracy for nearly four decades. A Sanders presidency would have begun the turn of the tide back to creating a US that isn't the ""sick man"" of the West.",21339277.0,21339277.0,<br/>,comment,1486054469,1.0,0,0,OpEd,0.0,,21339277,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7035/4750/cropped-70354750.jpg?0.09733276977203786,0,1,,0,,Unknown,0,approved,1,0,1486055818,GRW,70354750.0,"Melbourne, Australia",,,Op-Ed
1486055818,5892f5be95d0e0392607e2ac,1959,"What is on display is an outcome of citizens led by emotional reasoning. It is a display of public education's failure to turn out individuals who are grounded in civic education, and who form an informed, active, and civil citizenry; rather than rowdy participants in a reality show promising them a cash reward and prizes. ",21337369.0,21337369.0,<br/>,comment,1486048114,1.0,0,0,OpEd,0.0,,21337369,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,2,,0,,Unknown,0,approved,1,0,1486055818,Dog Trained,36860808.0,Westchester NY,,,Op-Ed
1486055817,5892f5be95d0e0392607e2ac,1959,"Sorry Tom but the rise of hate by the American white working stiff is due to the gilded age, that has produced an immoral distribution of wealth by taking it from these working stiffs and concentrating it in the 1%. The wealthy control the media and the education system and teach these working stiffs that the wealthy are not to blame, the culprit is the ""others"". The wealthy wrap their capitalist system in the flag and teach that their system is the holy grail that the working stiffs seek. If these working stiffs ever see that the King has no clothes on, things will change. ",21338539.0,21338539.0,<br/>,comment,1486051919,1.0,0,0,OpEd,0.0,,21338539,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,3,,0,,Unknown,0,approved,1,0,1486055817,tbs,30754130.0,detroit,,,Op-Ed
1486055817,5892f5be95d0e0392607e2ac,1959,"I wish all the Trump supporters pictured could see the economic map shown here. They probably wouldn't believe it though, and would come up with some alternative facts.",21337446.0,21337446.0,<br/>,comment,1486048371,1.0,0,0,OpEd,0.0,,21337446,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,1,,0,,Unknown,0,approved,1,0,1486055817,Michelle,15171331.0,New York,,,Op-Ed
1486055816,5892f5be95d0e0392607e2ac,1959,"The underlying cause of populism and xenophobia is economic. People who can't find good jobs in their own communities become frightened and resentful of anyone who is doing better, with a special resentment reserved for immigrants. The democrats should have understood that but after decades of tone-deaf compromises (NAFTA, TPP, etc.) to appease the GOP and its corporate clients, the democrats lost their natural support among the non-wealthy working class. It's tragic really, especially because those angry, forgotten voters turned to a republican opportunist and his party for a remedy. Out of anger and, sadly, good dose of ignorance, they've voted for their enemy and against their own interests. How much longer before the democratic party remembers who it represents and learns to communicate with its natural constituency?",21339549.0,21339549.0,<br/>,comment,1486055360,1.0,0,0,OpEd,0.0,,21339549,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1657/7639/cropped-16577639.jpg?0.7411315941812988,0,2,,0,,Unknown,1,approved,1,0,1486055816,Purple patriot,16577639.0,Denver,,,Op-Ed
1486055816,5892f5be95d0e0392607e2ac,1959,"To put it more succinctly, there are millions of people who have nothing left of any value but their whiteness and they voted accordingly. It will cause hardship for the rest of us, familiar hardship, but hardship nonetheless.  It is killing them.",21338016.0,21338016.0,<br/>,comment,1486050170,1.0,0,0,OpEd,0.0,,21338016,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,3,,0,,Unknown,0,approved,1,0,1486055816,Fred,7522286.0,Baltimore,,,Op-Ed
1486055815,5892f5be95d0e0392607e2ac,1959,"I can't help but notice:  Now that the disenfranchised, ""forgotten Americans"" who are struggling with drug addiction and shortened lifespans are white, we are bending over backwards to remember them. Perhaps that is largely because  their votes are not suppressed?  That their votes are, in fact, amplified by the electoral system?   Now the talk is all about government bringing their jobs back. Republicans seem to have silenced their ""personal responsibility"" choir, that used to be so loud when the disenfranchised groups included fewer whites. ",21338919.0,21338919.0,<br/>,comment,1486053240,1.0,0,0,OpEd,0.0,,21338919,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,2,,0,,Unknown,0,approved,1,0,1486055815,Jean,65669409.0,Tacoma,,,Op-Ed
1486055815,5892f5be95d0e0392607e2ac,1959,President Nightmare rides on.,21338895.0,21338895.0,<br/>,comment,1486053160,1.0,0,0,OpEd,0.0,,21338895,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6672/4463/cropped-66724463.jpg?0.5852394824068583,0,1,,0,,Unknown,0,approved,1,0,1486055815,Thomas,66724463.0,"Tustin, CA",,,Op-Ed
1486055815,5892f5be95d0e0392607e2ac,1959,It is very hard to avoid concluding that this obnoxious husk of a human being actually does represent the attitudes and approaches to life of his supporters.,21337942.0,21337942.0,<br/>,comment,1486049914,1.0,0,0,OpEd,0.0,,21337942,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,3,,0,,Unknown,0,approved,1,0,1486055815,Steve Bolger,67892453.0,New York City,,,Op-Ed
1486055812,5892f5be95d0e0392607e2ac,1959,"""Populism"" has become, like ""racism"", ""misogynism"", ""islamophobia"", ""nationalism"" and a few other expression, a derogatory code word to indicate that someone has opinions that the left does not like. This kind of game was perfected by the USSR.",21338846.0,21338846.0,<br/>,comment,1486053009,1.0,0,0,OpEd,0.0,,21338846,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,0,,0,,Unknown,0,approved,1,0,1486055812,MS,75087390.0,NY,,,Op-Ed
1486055811,5892f5be95d0e0392607e2ac,1959,"The quote from the Economist suggests that many who supported Trump are characterized by undesirable health-related items: “lower life expectancy, higher rates of obesity, diabetes, heavy drinking and lower levels of regular physical activity.” Along with lowered economic opportunities, these would be the people who will look to the ACA, Medicare, and Medicaid. It seems to tie together with willful self-destructive behavior. This leads to the quote from Dr. Monnat: that “Trump performed better than Romney in counties with higher drug, alcohol and suicide mortality rates.” These trends clearly  work against their best interests but Trump's promises claim the opposite and get their votes.",21339483.0,21339483.0,<br/>,comment,1486055137,1.0,0,0,OpEd,0.0,,21339483,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,1,,0,,Unknown,0,approved,1,0,1486055811,Harpo,72993868.0,Toronto,,,Op-Ed
1486055811,5892f5be95d0e0392607e2ac,1959,"Trump is playing the fear and xenophobia cards with his base. He or Bannon are cunning enough to know that many people- middle-age and older white males in particular- are frightened by all of the changes of the last 30-40 years or so. They are in many cases deeply concerned about keeping their heads above water economically. They are disturbed by the new pecking order in society,e.g., women, African -Americans, ""foreigners"" are getting thee jobs that were exclusively theirs at one point. Jobs are going across the seas.<br/>Trump, the celebrity millionaire, and Bannon a slovenly Leninist, are Elmer Gantrys on steroids selling snake oil to people wishing to return to the world . of yesterday. What the Trump base fails to see is that Trump, to qoute Jonathan Rauch, is ""an opportunist whose only ideological commitment is to himself."" And Bannon who hides in the shadows is an ideological nightmare out to destroy government.",21338168.0,21338168.0,<br/>,comment,1486050705,1.0,0,0,OpEd,0.0,,21338168,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,1,,0,,Unknown,0,approved,1,0,1486055811,Esteban,66402760.0,Philadelphia,,,Op-Ed
1486055809,5892f5be95d0e0392607e2ac,1959,"Sexism, racism and unrepentant Republican identification were the primary reasons behind Trump's electoral college win, despite the conclusions of these studies.  There was a highly unrepresentative result to the election.  Clinton won the vote of the people by about three million votes.  54% of those voting did not vote for Trump.  And the approximately half of eligible voters who didn't show up to the polls at all were more likely to vote for Clinton, if studies were to be done on this cohort, and I hope they will be.",21338436.0,21338436.0,<br/>,comment,1486051609,1.0,0,0,OpEd,0.0,,21338436,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,2,,0,,Unknown,0,approved,1,0,1486055809,Clyde,528426.0,"Hartford, CT",,,Op-Ed
1486055809,5892f5be95d0e0392607e2ac,1959,"If this is all true, which I believe it is, then how does any party reach the majority of the American populace?  Former President Obama had the best success by appealing to the ""angels of our better natures"", on cultural issues, especially as they relate to children.  Few adults would advocate for policies that hinder ANY child from gaining a fair chance to succeed, unless it is their child versus children of the world (as President Trump seems to be pitting 'us versus them' mentality).  Former President Obama and administration did all that they could to boost our American economy, education, healthcare, voting rights, etc., to allow us to get beyond 'bread and butter issues' and see beyond ourselves to support the world, as he rightly said, ""the world's stability makes for our stability"".  President Trump is pursuing policies that will have the opposite effects of depressing our economy and destabilizing the world, thus America in the process.  The only ones who win in his system will be the oligarchs, like himself, who gain more wealth to do, generally,  for themselves (apologies to Bill Gates, Clinton Foundation, etc. etc.) and those who are ready for the world to end real soon!  Since most of us are neither, and President Trump doesn't seem to be able to work with anyone - family, advisors, party, business associates, diplomats, other country authorities (except Putin), then I have to believe his ""peculiar populism"" won't end well. Let's curb the collateral damage.",21337447.0,21337447.0,<br/>,comment,1486048377,1.0,0,0,OpEd,0.0,,21337447,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,2,,1,,Unknown,0,approved,1,0,1486055809,Grace Needed,32790096.0,"Albany, NY",,,Op-Ed
1486055808,5892f5be95d0e0392607e2ac,1959,Articles like these concern me because more people voted for Trump's opponent than voted for him. The electoral college is why he won. ,21338447.0,21338447.0,<br/>,comment,1486051646,1.0,0,0,OpEd,0.0,,21338447,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,2,,0,,Unknown,0,approved,1,0,1486055808,Mary Apodaca,35314066.0,Tallahassee FL,,,Op-Ed
1486055808,5892f5be95d0e0392607e2ac,1959,"The repubs have been reducing taxes at the federal and state levels for the elites since Reagan. This is evident in the flat mean income for the last 40 years while incomes for the 1 percent have increased substantially. The 0.1 percent's wealth increased from about 8% in 1977 to about 23% in 2014. The repubs fought efforts to stimulate the economy after the 2008 financial crisis that resulted in one of the longest post-recession employment recoveries, 74 months, in US history. The dems did seem to lose the common-people emphasis over the last 40 years with exceptions. Obama made some improvements but not fully appreciated. The repubs demonized unions and government employees to pit one middle class group against the other. The European response to the financial crisis was austerity and the US had its own version of austerity after 2010. The austerity policies in the US and Europe upped economic hardship for middle income people, upped left-out feelings, and added to the rise of nationalism. The repubs used gay marriage, civil rights, feminism, the debt, and gun rights to distract middle America while repubs moved wealth from the middle class to elites.  If the mean income had kept pace with the upper quartile in the last 40 yrs, it would be about $77K now. If middle Americans were earning those wages, I suspect there would much less interest in nationalism. Bernie Sanders and Elizabeth Warren appeal across many social/economic lines, the dems need to follow their example. ",21338310.0,21338310.0,<br/>,comment,1486051157,1.0,0,0,OpEd,0.0,,21338310,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,2,,0,,Unknown,0,approved,1,0,1486055808,Jim,2561406.0,Kansas City,,,Op-Ed
1486055808,5892f5be95d0e0392607e2ac,1959,"So Trump voters suffer from corporate decision making that offshores and automates jobs. So they vote for a corporate titan, and his cronies. Income inequality and decreased social mobility are growing and endemic -- perceived as the fault of ""line-cutters"" rather than 30 years of discredited ""trickle-down"" tax cuts for the rich, brought to you by the Republican Party. So they vote Republican. Trump voters are sick, in body and spirit, so they vote for repeal of affordable health care, and for deregulation that will bring us dirty air and water.<br/>This makes no sense, unless viewed as the consequence of unrelenting, deliberate, manipulative, misrepresentation of policy consequences, fueled by scape-goating, and racism. Greed and hate are powerful partners, and they won't lead us to the promised land, and no more will the authoritarian Trump. ",21337847.0,21337847.0,<br/>,comment,1486049616,1.0,0,0,OpEd,0.0,,21337847,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,4,,0,,Unknown,0,approved,1,0,1486055808,Edna,51293875.0,Boston,,,Op-Ed
1486055806,5892f5be95d0e0392607e2ac,1959,"Trump won because those ""left behind"" related to the comic book simplicity of his messaging. He plays the role of super-hero to his base. Progressives don't have a super-hero, but they do have the streets.",21338197.0,21338197.0,<br/>,comment,1486050794,1.0,0,0,OpEd,0.0,,21338197,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,1,,0,,Unknown,0,approved,1,0,1486055806,Jon Weisberg,57972498.0,Salt Lake City,,,Op-Ed
1486055805,5892f5be95d0e0392607e2ac,1959,"What I find gulling about the middle and working classes is that they would have been far better off marching on Washington in a great show of force over the last eight years.  This would make a statement that would drive a movement and better their situation.  But no, they voted for Trump instead out of frustration and because they were too lazy to get off their couches.  And they barely showed up for his Inauguration.   How much sympathy does the middle and working classes deserve?",21339368.0,21339368.0,<br/>,comment,1486054780,1.0,0,0,OpEd,0.0,,21339368,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,0,,0,,Unknown,1,approved,1,0,1486055805,Econfix,60618579.0,SFO,,,Op-Ed
1486055805,5892f5be95d0e0392607e2ac,1959,One of the ironies of the election is that Trump voters included both the one-precent and the lower working/middle class. The horror of that irony is the degree to which Trump willingly exploited the latter for the benefit of the former.,21339135.0,21339135.0,<br/>,comment,1486054002,1.0,0,0,OpEd,0.0,,21339135,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,4,,0,,Unknown,0,approved,1,0,1486055805,KM,63561579.0,"Fargo, Nd",,,Op-Ed
1486055805,5892f5be95d0e0392607e2ac,1959,"Is the explanation for Trump's popularity that simple? It sometimes appears that those who rise into status quo positions of power in our society look at the system as a way to win the Lottery. Once in power they stoke the social divisions in our culture as a divide and conquer strategy to keep the people at bay by keeping them in each others faces so they don't see the nation's wealth is not distributed fairly. Why else would Washington allow the destabilization of our culture by allowing the flooding of our society with so many guns, just like they destabilize other societies overseas by arming factions in those countries? We are as violent a country in peacetime as some of the developing nations abroad we try to destabilize.  Is it in the interest of those in Washington to have a united society that's wide awake and aware of what Washington is up to? Or does it benefit Washington to perpetuate and exacerbate social divisions across the country in a bi-polar way to keep the country preoccupied with partisan bickering?",21338850.0,21338850.0,<br/>,comment,1486053015,1.0,0,0,OpEd,0.0,,21338850,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,2,,0,,Unknown,0,approved,1,0,1486055805,EC Speke,69672548.0,Denver,,,Op-Ed
1486055805,5892f5be95d0e0392607e2ac,1959,"    Trump may be flamboyant, but he is our liar-in-chief, hence, eroding a minimum of trust in democratic institutions, and leading to an autocratic government intent in hiding its own inadequacy by finding scapegoats...and making xenophobia a virtue, instead of a divisive losing strategy in an immigrant's country. Developing a society based on reason, tolerance and inclusion does not have to be contrary to our 'feelings' of belonging, and contributing to the richness of our diversity.",21337788.0,21337788.0,<br/>,comment,1486049424,1.0,0,0,OpEd,0.0,,21337788,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,1,,0,,Unknown,0,approved,1,0,1486055805,manfred marcus,47112177.0,Bolivia,,,Op-Ed
1486055803,5892f5be95d0e0392607e2ac,1959,Please stop calling Donald Trump's pathology by a political term. Mental Illness  isn't a Political  position.,21338772.0,21338772.0,<br/>,comment,1486052729,1.0,0,0,OpEd,0.0,,21338772,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,2,,0,,Unknown,0,approved,1,0,1486055803,Donna,68499124.0,California,,,Op-Ed
1486055803,5892f5be95d0e0392607e2ac,1959,"The longterm effects of the bank bailouts and the housing crisis are never discussed as being inter- related.<br/>Bernie and Elizabeth Warren talked about the privileged 1% but it was too abstract for the voter to connect lack of jobs to the upside down economy.<br/>Trump garnered the vote because he brought the message of suffering home by making it about jobs, something everyone can relate to. ",21337792.0,21337792.0,<br/>,comment,1486049432,1.0,0,0,OpEd,0.0,,21337792,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,1,,0,,Unknown,1,approved,1,0,1486055803,Martha,21724611.0,"Leland, MI",,,Op-Ed
1486055801,5892f5be95d0e0392607e2ac,1959,"Informative, very much so, but I object to calling the Trump phenomenon ""populism.""  The overwhelming presence of mass media has largely created a society in which social contagion is a primary form of connectedness between individuals.  Statistical analysis cannot capture social contagion, nor provide an adequate understanding of its role in elections.  Trump's ""celebrity"" status should not be understated nor underestimated with respect to its role in his election.  He was a celebrity known to be a bully who fired people and the US Congress was a group of people in need of being fired.  That this seems as reasonable as it did to so many people is not a rational assessment by individuals of their economic needs or life prospects, but an emotional response to what they saw going on in Washington as conveyed through the media.  Yes, there is populism afoot, but Trump's election cannot be adequately explained without recognizing the role of social contagion.",21339419.0,21339419.0,<br/>,comment,1486054942,1.0,0,0,OpEd,0.0,,21339419,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,3,,0,,Unknown,0,approved,1,0,1486055801,rjon,63590787.0,Mahomet Illinois,,,Op-Ed
1486054343,5892f5be95d0e0392607e2ac,1959,"Wow. A piece that doesn't just rehash the obvious! And even the comments are reasoned (for the most part).<br/>We need more of this and less hysteria. Hysteria just plays into Trump's small hands (couldn't resist), and hardens the resolve of his base. As for their patience, Trump voters will even tolerate economic hardship in the name of sticking it to elites and foreigners (via trade war), but will not take kindly to redistribution if it positively impacts those of whom they disapprove (""those people"" and non-working whites). That's why EARNED-income tax credits will fly--by definition they don't accrue to the non-workers that working-class whites resent {non-workers tend not to vote, and when they do they often vote against their own best interests; saying, for example, ""I don't have Obamacare, I have [fill-in-the-blank with whatever Medicaid-expansion is called in my state].""}",21337022.0,21337022.0,<br/>,comment,1486047080,1.0,0,0,OpEd,0.0,,21337022,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,1,,0,,Unknown,1,approved,1,0,1486054343,gmshedd,57266579.0,"Backwoods, PA",,,Op-Ed
